ticker,sector,market_cap,dcf_applicable,fair_value_equity,fv_per_share,price_to_fv,stars,moat,moat_trend,uncertainty,implied_g,base_g,roic_median,wacc,engine_tier,engine_composite,rec_mean
PCT,Materials,2263507456.0,True,-58038276.04436554,-0.3216343547413412,,,None,Negative,Medium,0.4,0.04,-0.1354298007355264,0.07155329466721773,SELL,26.7,
GXAI,Information Technology,14103509.0,True,57123173.310212605,8.053098622733375,0.2468964551988316,5,Narrow,Stable,High,-0.1,0.28,-10.358310104808385,0.09,INSUFFICIENT_LIQUIDITY,26.7,
SKIL,Information Technology,63133296.0,True,2468405418.6810074,287.2240075504942,0.025576550562644317,5,None,Positive,Very High,-0.1,0.03,-0.18227841484467572,0.05000150413305782,INSUFFICIENT_LIQUIDITY,26.6,
GPRO,Information Technology,155714688.0,True,37438432.560727246,0.23608695073576733,4.159220281122133,1,None,Negative,High,0.11010654445251122,0.03,-0.47549834952461245,0.07645261353252178,INSUFFICIENT_LIQUIDITY,26.6,
LAKE,Health Care,91479480.0,True,468768614.44145584,48.69576008351299,0.1951484744963121,5,None,Negative,Medium,-0.07106585894216605,0.17486710552745627,0.04629119013141118,0.06677217983833536,INSUFFICIENT_LIQUIDITY,26.6,
TTD,Communication Services,9378662400.0,True,71739728855.46283,145.35423665530578,0.13073177930314736,5,Wide,Positive,Medium,-0.012750240968650683,0.2363773988666183,0.32889072786435214,0.075,SELL,26.6,2.5
LUNG,Health Care,64622920.0,True,1007612948.1640506,24.76563394523647,0.0641346661113754,5,Narrow,Negative,High,-0.1,0.16073085134466475,-2.221339222020843,0.07302391309220636,INSUFFICIENT_LIQUIDITY,26.5,1.8
CKX,Energy,21065104.0,True,20707657.775932606,10.122915072253138,1.017261547777887,3,None,Stable,High,0.06326618073761067,0.03,0.006396501408982862,0.09,INSUFFICIENT_LIQUIDITY,26.5,
IHT,Financials,13446052.0,False,10238948.304332282,1.1683649032699073,1.3132258900370397,2,None,Negative,Extreme,0.06663875592196689,0.03,-0.09836209379889216,0.09875513236541517,INSUFFICIENT_LIQUIDITY,26.5,
CCG,Financials,41510780.0,False,118432622.75230588,1.4341386530618834,0.3505012304491229,5,None,Stable,Medium,-0.1,0.03,-0.17738905014122827,0.06751700655482579,INSUFFICIENT_LIQUIDITY,26.5,
MNTS,Industrials,215634528.0,True,12445598.150657361,19.978903405412364,17.32616828775003,1,Narrow,Stable,Very High,0.4,0.05233615323084359,-9.435357287869662,0.10894334479430225,INSUFFICIENT_LIQUIDITY,26.5,
NVNI,Unknown,11925975.0,True,81488534.61213887,8.642842927281283,0.14635157027628592,5,None,Stable,High,-0.1,0.03,,0.08453475726343809,INSUFFICIENT_LIQUIDITY,26.5,
VSTD,Consumer Discretionary,4112022.0,True,424698885.5359801,78.89596731056375,0.009682205769884539,5,Narrow,Stable,High,-0.1,0.24506107278403677,-0.7712973490790959,0.06172228803975379,INSUFFICIENT_LIQUIDITY,26.4,
CELZ,Health Care,7615136.0,True,7215180.821881433,3.028030009220858,1.0554324538763638,3,None,Stable,Very High,0.4,0.03,-12.445840588891569,0.11,INSUFFICIENT_LIQUIDITY,26.4,
ICE,Financials,80020021248.0,False,101211689170.02205,176.0203289913427,0.7906203513072201,5,Narrow,Stable,Low,0.07783861229904754,0.1020667976622455,0.0750431960410085,0.06075244712485956,SELL,26.3,1.5
SCWO,Information Technology,42339120.0,True,2372340.3239262314,0.15575598796033382,17.846984082759512,1,None,Negative,High,0.4,0.03,-1.8790054544263624,0.08910236252128742,INSUFFICIENT_LIQUIDITY,26.3,
BTBD,Consumer Discretionary,7050585.0,True,35731519.415430136,5.805543744192288,0.19732116392887863,5,Narrow,Negative,High,-0.1,0.06588274554932418,-0.11786569223971906,0.07935190495583537,INSUFFICIENT_LIQUIDITY,26.3,
ZSQR,Financials,520486688.0,False,48082534.700251624,11.35418019849679,10.824859613677484,1,Narrow,Positive,Medium,0.4,0.28,-2.695245257517798,0.07499091016805179,INSUFFICIENT_LIQUIDITY,26.3,
WGS,Health Care,1550011904.0,True,286621613.18288237,10.007132011730937,5.4078681882618405,1,None,Positive,Very High,0.4,0.25,-0.664078839184439,0.10799390747985538,SELL,26.3,1.11111
SUI,Financials,15815103488.0,False,40503654836.350266,318.42495940526936,0.3904611460841957,5,Narrow,Negative,Medium,0.056392156359768575,0.15572239487775005,0.03376023471962072,0.06498697313634114,SELL,26.3,1.88889
NRG,Utilities,27259451392.0,True,40910347811.384796,205.57963724313967,0.666321672885266,5,Narrow,Negative,High,-0.019932010219782872,0.032611470039360005,0.1162045065966332,0.05689183584184787,SELL,26.3,1.58824
AIHS,Consumer Discretionary,5241568.0,True,672634.1448758666,0.6393118070086028,7.792598755103819,1,None,Stable,Very High,0.4,0.03,-0.9769158813041747,0.11,INSUFFICIENT_LIQUIDITY,26.2,
HFFG,Industrials,99999032.0,True,293109104.24729764,5.5359324257084355,0.34116658456173476,5,None,Negative,Extreme,-0.009534768769193847,0.08220064981543267,0.01937366615689019,0.07445259194201412,INSUFFICIENT_LIQUIDITY,26.2,
ILAG,Unknown,7269318.0,True,-872515.2465443749,-0.42840769487514274,,,None,Negative,Very High,0.4,0.03,-0.3193729488966037,0.09813623221892168,INSUFFICIENT_LIQUIDITY,26.2,
MLEC,Unknown,5424101.0,True,614867063.4422278,1427.0560163815678,0.008821583269778837,5,None,Stable,High,-0.1,0.03,0.06275689153698502,0.04445121007374785,INSUFFICIENT_LIQUIDITY,26.2,
DRCT,Information Technology,2026592.0,True,-6176710.7151047755,-80.217022274088,,,None,Negative,Extreme,0.12368852604197123,0.03,-0.5197177284107125,0.05653830683050133,INSUFFICIENT_LIQUIDITY,26.2,
VST,Utilities,50159259648.0,True,67450767607.007645,195.13838768236533,0.7436425325838518,4,Narrow,Positive,High,0.07126584450748041,0.09874012214651721,0.059620821898507176,0.058800820984228265,SELL,26.2,1.42105
AIXI,Information Technology,8147204.0,True,17711292.048537828,0.42671093781373864,0.4600005452833465,5,None,Stable,Very High,-0.012777455923485795,0.03,-0.9636541907371095,0.05675386636411253,INSUFFICIENT_LIQUIDITY,26.1,
AHRT,Real Estate,653665216.0,False,9901921.952791452,0.12359481193259089,66.01397376352024,1,None,Stable,High,0.11220348128524227,0.03,0.02315987484984063,0.058494898956137575,INSUFFICIENT_LIQUIDITY,26.0,2.25
BNKK,Materials,12481466.0,True,-324349.233831092,-0.08097113512165721,,,None,Positive,Very High,0.4,0.25,-7.218824236217233,0.09550101585891159,INSUFFICIENT_LIQUIDITY,26.0,
TAOP,Unknown,12004962.0,True,-3829988.2478944147,-2.9984798113961486,,,None,Positive,Extreme,0.27618354465755435,0.030911746029033113,-0.27020488339009174,0.09399554860804481,INSUFFICIENT_LIQUIDITY,26.0,
FSK,Unknown,2996710656.0,True,23689681036.301704,84.58593478177266,0.12649856498312015,5,Narrow,Negative,Medium,-0.1,0.03,3.8175067750677503,0.05234368775580755,SELL,26.0,
ARE,Real Estate,8936538112.0,False,1729057230.869381,10.152590503440146,5.168445527686005,1,None,Negative,High,0.13994724223323252,0.06594924489763701,0.01403877170501106,0.06294636939436908,SELL,26.0,2.8125
ABSI,Industrials,997792384.0,True,152520157.87747422,1.1151018527543906,6.542036134014286,1,None,Negative,Very High,0.4,0.03,-1.3265997519408332,0.10994182420765672,INSUFFICIENT_LIQUIDITY,25.9,1.36364
AON,Financials,70166429696.0,False,170179937847.9757,783.8781107691188,0.4123072941693087,5,Narrow,Negative,Low,-0.025535378467629155,0.1070477949403887,0.15159664446597082,0.06115273316343933,SELL,25.9,2.0
EPOW,Information Technology,23969532.0,True,-16853932.62132272,-0.5803040366419606,,,None,Positive,Extreme,0.36541402761206354,0.25,-0.21801046082738404,0.06431565534275185,INSUFFICIENT_LIQUIDITY,25.8,
LSF,Consumer Staples,36314348.0,True,17976912.802208446,1.7032929133412669,2.0200547446355093,1,None,Positive,High,0.2690077260271099,0.1303235434096132,-0.767551321519895,0.09,INSUFFICIENT_LIQUIDITY,25.8,
RAYA,Unknown,3664982.0,True,5564417.33804241,109.19614855454316,0.6586461398111737,4,None,Negative,Very High,0.007509459091509352,0.03,0.00434019253092351,0.057058299094230894,INSUFFICIENT_LIQUIDITY,25.8,
GPUS,Industrials,80893192.0,True,-73719247.48506755,-0.8127004760836031,,,None,Negative,Extreme,0.4,0.05698454514305821,-0.4662995631094464,0.08491401746017037,INSUFFICIENT_LIQUIDITY,25.8,
BAM,Financials,73739599872.0,False,82201038630.9386,50.4765358495171,0.897064089458428,5,Wide,Stable,Low,0.11933094750522744,0.13270184214163905,0.237611174510766,0.06429936261323263,SELL,25.8,2.27778
BWIN,Financials,1938100224.0,False,29741738200.83407,437.771209479593,0.06516432264021639,5,Narrow,Positive,Very High,-0.08980182674760812,0.20838810826573606,-0.016657458170692332,0.07916659729218592,SELL,25.7,1.9
MRKR,Health Care,23675840.0,True,47848247.58816856,3.1252308959537953,0.4948110159389479,5,Narrow,Positive,Very High,-0.04290669971713876,0.1939946790464054,-17.66600579612182,0.11,INSUFFICIENT_LIQUIDITY,25.7,
SURG,Communication Services,11807291.0,True,-5614109.094140886,-0.27951558481404937,,,None,Stable,Very High,0.19597840444262593,0.03,0.08700754705833287,0.07862445571990366,INSUFFICIENT_LIQUIDITY,25.7,1.0
CATX,Health Care,345559968.0,True,143763488.64457992,1.9476716654868373,2.4036698834869856,1,None,Negative,Very High,0.4,0.03,-1.1762018205488973,0.10968851257984188,INSUFFICIENT_LIQUIDITY,25.7,1.26667
INBS,Health Care,5860023.0,True,6103992.255958945,11.574526861145026,0.9600311983160246,3,None,Negative,Very High,0.24173688649334546,0.25,-3.4085324499121468,0.10783396066710373,INSUFFICIENT_LIQUIDITY,25.6,
DH,Information Technology,94655248.0,True,1383732807.5617318,12.974419542214896,0.06840572651218085,5,None,Negative,High,-0.1,0.050863525309844795,-0.27012308140350444,0.06043022113879208,INSUFFICIENT_LIQUIDITY,25.6,
INVZ,Unknown,154092400.0,True,36758763.021686554,0.18389013860193384,4.1919908977647085,1,None,Positive,Very High,0.4,0.25,-1.1665420379868217,0.11,INSUFFICIENT_LIQUIDITY,25.6,
WVVI,Consumer Staples,13345141.0,True,87346710.35809714,17.574373557749965,0.1527835558464497,5,None,Negative,Medium,-0.1,0.03,0.049650357615422885,0.056447018636483465,INSUFFICIENT_LIQUIDITY,25.6,
CCOI,Communication Services,842807104.0,True,2227170711.698827,46.46829262412617,0.3784205223124226,5,Narrow,Negative,High,0.032181502039598464,0.08781380124880162,0.13683728719746416,0.05578694886730029,INSUFFICIENT_LIQUIDITY,25.6,2.5
BON,Materials,12713311.0,True,53170421.35173883,19.29798338279275,0.2391049511512708,5,None,Negative,High,-0.1,0.03,0.12272743608086506,0.0672306591317901,INSUFFICIENT_LIQUIDITY,25.5,
TAOX,Financials,28468056.0,False,6810337.8866854645,2.063613686044926,4.180123875447708,1,None,Stable,Medium,0.4,0.04,-0.4595178949723573,0.075,INSUFFICIENT_LIQUIDITY,25.5,
GITS,Information Technology,7164706.0,True,-106729.99105379952,-0.03313995976933354,,,None,Stable,Medium,0.4,0.04,-0.12190998814734648,0.07447058908612646,INSUFFICIENT_LIQUIDITY,25.5,
SKYX,Information Technology,143897968.0,True,19402331.35856384,0.1784006377237019,7.4165297633928935,1,None,Stable,Very High,0.4,0.25,-3.1535557442291067,0.10297865819468047,INSUFFICIENT_LIQUIDITY,25.5,
KSCP,Information Technology,39506308.0,True,17640678.265001856,2.08559652624409,2.239500511631594,1,None,Stable,Very High,0.4,0.13404058833646,-2.3275153990214195,0.10330353463805791,INSUFFICIENT_LIQUIDITY,25.5,
HPK,Energy,955267264.0,True,11148113772.52798,88.95008196383931,0.08568868989784095,5,Narrow,Negative,Very High,-0.09010738401973689,0.19383038331844576,0.11169883983371164,0.07304536245307393,INSUFFICIENT_LIQUIDITY,25.5,
WNC,Industrials,298546944.0,True,2348508440.2444525,56.257089068280855,0.1271219378581091,5,Narrow,Positive,High,-0.1,0.03,0.13361198764781385,0.06219478019650376,INSUFFICIENT_LIQUIDITY,25.4,
BRAG,Information Technology,41523776.0,True,349046465.1083232,13.796302968708428,0.11896346232044921,5,None,Positive,Medium,-0.1,0.14113397833330105,-0.038062270081075496,0.07215183851024712,INSUFFICIENT_LIQUIDITY,25.4,
PBHC,Financials,86746312.0,False,819817984.7443504,133.15218202766778,0.10581167236414155,5,Narrow,Stable,Medium,-0.1,0.08317666451173457,0.11851633649998773,0.05909132740966337,INSUFFICIENT_LIQUIDITY,25.4,
SERA,Health Care,89673480.0,True,39198314.99387839,0.8224214436029916,2.2876871113976285,1,None,Stable,Very High,0.4,0.03,-1.4487032005526135,0.10999851575926888,INSUFFICIENT_LIQUIDITY,25.3,1.0
OWLT,Health Care,135435456.0,True,236758766.48639992,13.084986617685214,0.5720398784379533,5,None,Stable,Very High,0.10084961851695554,0.211528577568326,,0.10415927096199402,INSUFFICIENT_LIQUIDITY,25.3,
NDAQ,Financials,49360400384.0,False,42335807129.21269,73.16967917504428,1.1659255776876443,2,Narrow,Negative,Medium,0.13662236877380135,0.11998070350553078,0.08839049693511469,0.07013271449494962,SELL,25.3,1.70588
FWDI,Financials,275568096.0,False,37972230.42076612,5.591409675584192,7.257095328519292,1,None,Positive,Very High,0.4,0.03,0.010906963924969764,0.11,INSUFFICIENT_LIQUIDITY,25.3,
AMPL,Information Technology,1015863424.0,True,3807918649.2204847,28.853114575532558,0.266776556323743,5,Narrow,Stable,Medium,-0.05084525935426415,0.16393992471817453,-1.7997000656106477,0.075,SELL,25.3,
BOC,Real Estate,417452512.0,False,552396506.5960339,17.58459165547384,0.7557117161591355,4,Narrow,Positive,Very High,0.10717835141872001,0.14786554219447606,-0.019481012468351516,0.10131183658799349,INSUFFICIENT_LIQUIDITY,25.3,
ILLR,Financials,43245272.0,False,632104973.2897472,3.499112672693551,0.06841469981628673,5,Narrow,Negative,Extreme,0.005909879632293724,0.28,-0.7190843417032875,0.08695794880532243,INSUFFICIENT_LIQUIDITY,25.3,
WVE,Health Care,1102464640.0,True,711706546.3035816,4.220026157183183,1.5490438379777651,1,None,Stable,Very High,0.3270394741003583,0.03,-182.5151515151515,0.11,SELL,25.3,1.125
CHGG,Consumer Discretionary,130991840.0,True,1078245080.717444,10.031679884610211,0.1214861466493689,5,None,Negative,Very High,-0.1,0.03,-0.031867323686780705,0.09063367640407793,INSUFFICIENT_LIQUIDITY,25.3,
MTEX,Materials,10999119.0,True,752731881.1818557,395.9662710057105,0.0146122666981109,5,Narrow,Negative,Low,-0.1,0.03,0.4370928990923652,0.059876130266146806,INSUFFICIENT_LIQUIDITY,25.3,
RARE,Health Care,2157899008.0,True,7432344594.235667,75.37874842024003,0.2903389341868796,5,Narrow,Positive,Very High,-0.027872653945289094,0.20394125759087092,-1.9830156659794393,0.11,SELL,25.2,
AVAV,Industrials,9408494592.0,True,5028842601.081736,178.4955629591102,1.8709065561081935,1,Narrow,Negative,Medium,0.2898015111127126,0.21323821537581603,0.0897605335363347,0.0748997191775898,SELL,25.2,1.63158
TGEN,Industrials,171729040.0,True,12142175.546845412,0.4458602353333,14.143185406721939,1,None,Negative,High,0.4,0.030917021354446694,-0.2274261114850291,0.08965759157184623,INSUFFICIENT_LIQUIDITY,25.2,
FGNX,Financials,39131764.0,False,21969503.46888089,8.2375341090667,1.7811856355984061,1,None,Negative,High,0.21460647964348623,0.03,-0.08324562233125347,0.08781960383452697,INSUFFICIENT_LIQUIDITY,25.2,
EUDA,Health Care,48088856.0,True,1665545.005329099,0.891754959174253,28.8727448649747,1,None,Stable,Very High,0.4,0.20618506859291097,,0.1094465830480412,INSUFFICIENT_LIQUIDITY,25.2,
XPOF,Communication Services,262222432.0,True,2453431897.6217017,70.49281397602867,0.10687984950965713,5,Narrow,Stable,Very High,-0.0922874072568281,0.11429579465282953,0.18175001952565673,0.0661733454255035,INSUFFICIENT_LIQUIDITY,25.2,2.55556
PROP,Energy,81117704.0,True,14813168342.341326,327.48763622409666,0.0054760536115786,5,Narrow,Stable,Medium,-0.1,0.28,-0.23554919535317867,0.04917391461645187,INSUFFICIENT_LIQUIDITY,25.1,
QTI,Health Care,50851200.0,True,68687441.2189745,6.556647691769235,0.7403274761376998,4,None,Stable,High,0.19268636454454524,0.25,-4.516824040558634,0.08614841661525807,INSUFFICIENT_LIQUIDITY,25.0,1.0
KULR,Information Technology,176239792.0,True,45470108.76978588,1.1445584649054943,3.8759483266754,1,None,Positive,Very High,0.4,0.25,-5.489305369388768,0.11,INSUFFICIENT_LIQUIDITY,25.0,
VVOS,Health Care,12011882.0,True,28547327.577935398,2.7786313251959407,0.4207708048050053,5,None,Positive,Very High,-0.05697408236706565,0.054588936562426985,-5.804534967555876,0.08151281489915999,INSUFFICIENT_LIQUIDITY,25.0,1.66667
EVGO,Consumer Discretionary,666951168.0,True,69660245.1138331,0.5219012325534044,9.574344260634208,1,None,Stable,Very High,0.4,0.25,,0.09121583720739508,INSUFFICIENT_LIQUIDITY,24.9,
SPGI,Financials,125634240512.0,False,256961663417.7823,842.2211190356679,0.48892211717876766,5,Wide,Negative,Medium,0.06296034135608031,0.1427103522881906,0.839394377709978,0.07202335834199361,HOLD,24.9,1.29167
HOLO,Information Technology,39638384.0,True,385406963.4144696,29.249761233554864,0.1028481261698756,5,None,Negative,Very High,-0.1,0.03,-0.5752356858907157,0.10002560345993375,INSUFFICIENT_LIQUIDITY,24.8,
VALU,Financials,304991392.0,False,266073121.257707,28.25426150518647,1.1462690803126951,2,Wide,Positive,Medium,0.057165269394527596,0.03,0.22450632407169993,0.075,INSUFFICIENT_LIQUIDITY,24.8,
DOGZ,Consumer Discretionary,14319118.0,True,9843747.122954743,0.7341553929293846,1.4546409838799181,1,None,Negative,Very High,0.1610485224023031,0.03,-0.027916274259457342,0.09530397237628435,INSUFFICIENT_LIQUIDITY,24.8,
MGPI,Industrials,352839104.0,True,1000526936.6550407,46.83446779174528,0.3526532780612692,5,Narrow,Negative,High,-0.08875434464209397,0.03,0.13642950728558145,0.0705911509220257,INSUFFICIENT_LIQUIDITY,24.8,
OABI,Industrials,359532000.0,True,113269092.81333385,0.9967799781170753,3.174140368480787,1,None,Negative,Very High,0.35038407935050786,0.03,-0.24053198889192481,0.11,INSUFFICIENT_LIQUIDITY,24.7,
DOMO,Information Technology,153963424.0,True,1075708733.711172,26.247041130957744,0.14312742769023495,5,None,Stable,Very High,-0.1,0.03256462819977579,,0.07998412243849176,INSUFFICIENT_LIQUIDITY,24.7,
RUM,Information Technology,1640289152.0,True,271993143.46982723,1.0677316364973473,6.0306268425548035,1,None,Stable,Very High,0.4,0.25,-4.100242996816385,0.11,SELL,24.7,
GWH,Information Technology,26641282.0,True,4764785.135631641,0.32631880419561776,5.591287170700157,1,None,Stable,Very High,0.4,0.03,-11.572219954069915,0.08376667154353795,INSUFFICIENT_LIQUIDITY,24.7,
ULH,Industrials,453822368.0,True,3398823285.943605,129.04147028906203,0.1335233784812695,5,Narrow,Positive,Medium,-0.1,0.03,0.09719136103631115,0.05489172254427354,INSUFFICIENT_LIQUIDITY,24.7,
ATPC,Health Care,2981865.0,True,2970021.2759447503,3.707516812837591,1.0039877573104194,3,None,Stable,High,0.032874005300489784,0.03204026438882002,-49.82215698279263,0.08809488564087009,INSUFFICIENT_LIQUIDITY,24.7,
AZTA,Industrials,1045845760.0,True,683638972.4376503,14.895393333572649,1.5298217365678108,1,None,Negative,High,0.16466171495718684,0.03720776311719418,-0.020620859225105363,0.09,SELL,24.7,
BANL,Industrials,10430298.0,True,247384920.69233355,8.995708330753068,0.04216222221956649,5,None,Stable,Medium,-0.1,0.11146669970991385,-0.20503760463756818,0.07015335423071829,INSUFFICIENT_LIQUIDITY,24.6,
SSTI,Information Technology,98190840.0,True,320295041.90377116,25.1845836749139,0.3065637214250112,5,None,Negative,High,-0.1,0.11795589840782142,-0.07027378684603915,0.08817791888196633,INSUFFICIENT_LIQUIDITY,24.6,
GEG,Information Technology,71493976.0,True,123309989.53812021,3.1767006604869055,0.5797906257862284,5,None,Positive,Very High,-0.1,0.03,-0.2821868156762063,0.07936727094500981,INSUFFICIENT_LIQUIDITY,24.6,
NCTY,Unknown,71631152.0,True,-23473449.00231912,-0.010323526618787165,,,None,Positive,Very High,0.4,0.03,-1.5585527576832248,0.08928048985470943,INSUFFICIENT_LIQUIDITY,24.5,
