ticker,sector,market_cap,bucket,bankruptcy,distress_type,fraud,fraud_watchlist,recoverable,news_bk_event,news_fraud_event,bankruptcy_severity,fraud_severity,recovery_score,earnings_quality_flag,altman_z2,altman_zone,altman_z_orig,beneish_m,ohlson_p,accrual_ratio,montier_c,nd_ebitda,current_ratio,neg_equity,fcf_neg,cfo_neg,cash_runway_months,reasons,fraud_reasons,fin_sector_caveat,float_distortion,headline
FCFS,Consumer Discretionary,9882543104.0,CLEAR,0,,0,0,0,0,0,0,15,5,0,3.929005920840244,safe,3.518235621108871,-2.3599246779331504,0.09029743645775282,-0.05227522203730122,4,3.05475199643384,4.552241953439558,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FCN,Industrials,4814003712.0,CLEAR,0,,0,0,0,0,0,0,15,4,0,4.544365559922099,safe,4.03101148519431,-2.355652346022581,0.10788214351807107,0.033507267447192596,4,0.22793621098740646,1.5562388419065432,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FCNCA,Financials,24044130304.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,2.2370772779567702,grey,0.6207654293614581,,0.2200955728534057,-0.0031626446237246865,0,-8.111182519280206,45.47959183673469,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FCPT,Financials,2710805248.0,CLEAR,0,,0,0,0,0,0,10,0,3,0,0.25087112099905484,distress,1.254496781415145,,0.5457025953801593,-0.02863170087223113,1,5.334384970979276,0.03464334046185757,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FCUV,Health Care,2024657.0,AVOID,1,cash_burn,0,0,0,0,0,69,100,1,1,15.439042377142751,safe,-2.2434992980325266,2.8784848799882545,0.9999999999564377,0.04858957319112772,5,,23.59567059876498,0,1,1,18.714173142396554,operating_cash_flow_negative; ohlson_high_default_prob; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
FCX,Materials,91098161152.0,CLEAR,0,,0,0,0,0,0,0,30,5,0,2.858205741577096,safe,2.9980920362936585,-2.171366194718078,0.025951604440375923,-0.025801884705570058,4,0.6351474959981706,2.252865924572188,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FDBC,Financials,276036320.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,1.9839554701423583,grey,0.533146845384256,,0.6170585956737683,-0.005311406622643724,1,-20.226412817186134,33818.95,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FDMT,Health Care,451666880.0,WATCH,0,,0,0,0,0,0,36,0,1,0,6.95803534413826,safe,2.672620122918969,,0.4826973958088501,-0.055056583517804625,0,,9.392611117426396,0,1,1,44.295667479510826,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
FDP,Materials,1404461440.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,5.2050036713173835,safe,3.271440864328649,-2.7422195925569417,0.03875106445024762,-0.04925916298414349,2,0.548474314407107,2.155299452106556,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FDS,Financials,9312524288.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,4.329683084708396,safe,4.565221575497605,-2.3961406155559835,0.059663174760806105,-0.030916419915897386,1,1.1182899666002204,1.3998668728155823,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FDSB,Financials,79341376.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,2.562966420624918,grey,0.7214212857585752,,0.4467250126245582,0.005202971458065878,2,-31.986618876941456,,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FDX,Industrials,78978834432.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,2.6580688838892095,safe,2.697811676352822,-2.5275223261469844,0.10422872155602284,-0.03371622937114193,2,1.5867185855609345,1.193043929660632,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FE,Utilities,26850772992.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,0.3416671049658225,distress,0.7347065116428555,-2.583896098592099,0.21549923587946423,-0.04500314966465335,2,6.06509009009009,0.5571997723392146,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
FEBO,Unknown,9292500.0,CLEAR,0,,0,0,0,0,0,18,0,3,0,2.9518863872279635,safe,2.4652598108700134,-3.2309558714599245,0.6645851786872162,-0.14560765015571286,3,,2.066281216258577,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FEED,Health Care,5293809.0,AVOID,1,cash_burn,0,0,0,0,0,100,100,3,1,-6.208729214322076,distress,-4.421522605344431,6.649985945275563,0.905633882058102,-0.39385069157374925,3,,1.0872372372372372,0,1,1,5.408450704225352,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
FEIM,Health Care,672400448.0,WATCH,0,,0,0,0,0,0,18,41.390108356654906,3,1,4.5755377183599935,safe,12.1762724893077,-0.724395665733804,0.12056494011151563,0.2837900446352901,3,-0.34235149053456154,2.2641654231507142,0,1,1,39.66386554621849,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
FELE,Information Technology,4354600448.0,CLEAR,0,,0,0,0,0,0,0,15,4,0,7.0749791642072415,safe,6.944669617282518,-2.580290432537172,0.02298300484890385,-0.04790662182193795,4,0.20251135854514402,2.7863308976125287,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FEMY,Health Care,925185.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,5,0,-24.169405380464717,distress,-11.761492467425017,-2.143370893121958,0.9963732564728881,0.0037792916128554163,3,,4.525739343511639,0,1,1,5.949324485375375,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
FENC,Health Care,302212160.0,WATCH,0,,0,0,0,0,0,64,74.64450097184192,3,1,-4.881834232893237,distress,1.916863732575803,-0.5942199611263231,0.6344423847155495,0.04730858810185546,5,,6.374120555238639,0,0,1,35.39292872604827,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
FER,Unknown,47852285952.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,,,,-2.4770210159786066,0.22753230676100203,-0.029206376982312113,0,7.156485929993137,1.1491477272727273,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FET,Industrials,569849024.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,46,0,4,0,-0.7171048679007535,distress,0.6898483151320415,-2.9134440289434136,0.23866274849301072,-0.10209326776370194,2,1.93479174627436,2.1734145467574346,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
FF,Materials,190806256.0,WATCH,0,,0,0,0,0,0,18,15,0,0,5.061040329583822,safe,2.900272195839276,-4.051866865568236,0.3826899249475581,-0.09223839486800606,4,,6.1233085250338295,0,1,1,21.430033060727336,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
FFAI,Consumer Discretionary,91900616.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,2,0,-65.05881833454806,distress,-27.775918491231216,,0.9992934620147045,-0.8233233133597436,1,,0.46228344277895134,0,1,1,3.896073473637242,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
FFBC,Financials,3237071360.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.8050817748781425,grey,0.5527677688611148,,0.3769526548165395,-0.004143916670277111,0,-11.66168020667974,7.308896957348385,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FFIN,Financials,4653797376.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,3.387566990287042,safe,0.9716167956432391,,0.3352965206521823,-0.0031173904181127005,0,-21.222084411326765,304.0636992619926,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FFIV,Information Technology,22192510976.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,4.97866381229956,safe,6.733161930353011,-2.6026299113432336,0.03277861216388416,-0.043123584537551905,2,-1.5209598656758299,1.5619066577120777,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FG,Financials,3684407552.0,CLEAR,0,,0,0,0,0,0,10,0,3,0,0.0980668233917919,distress,0.12091620709704681,,0.49744933344946385,-0.04810183190536701,1,0.6348267117497887,0.5808959644576083,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FGBI,Financials,160032496.0,WATCH,0,,0,0,0,0,0,0,0,3,0,2.9443870468107205,safe,0.5745872195054671,,0.7107169424830547,-0.011859820999723141,0,,,0,1,1,2689.0202898550724,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
FGI,Materials,11471750.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,97,0,4,0,0.6542336204170567,distress,1.9634502187215581,-3.2466363393427513,0.8863385013441957,-0.07371943458146428,3,19.775656310379166,1.1737108551070248,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
FGL,Unknown,2027818.0,AVOID,1,cash_burn,0,0,0,0,0,97,0.2957928135091048,2,1,0.8840543731692653,distress,0.7695488613459944,-1.7681682874596358,0.9554524195415618,0.2266292525129985,2,-103.34571005898866,1.155041384856965,0,1,1,23.46587464070919,operating_cash_flow_negative; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
FGNX,Financials,39131764.0,WATCH,0,,0,0,0,0,0,18,0,4,0,3.7324944072404413,safe,-0.6490910191325351,,0.40778993647385847,-0.4426573196298749,2,,2.509366804046459,0,0,1,25.718400000000003,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
FHB,Financials,3327099648.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,2.324199109254187,grey,0.6098652632076788,,0.350220536865849,-0.0024612712044704693,1,-20.006230186623306,,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FHI,Financials,4329298432.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,6.712630392020838,safe,5.518136150569257,-2.35074660328204,0.03608643631270406,0.054125837588644095,2,-0.6985444822069314,2.7496952005628046,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FHN,Financials,11466766336.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,1.2673774488721168,grey,0.439616554963782,,0.30363972693156027,0.004457079528754186,1,-7.3671875,4.303933620159803,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FHTX,Health Care,219002928.0,AVOID,1,insolvency,0,0,0,0,0,100,0,2,0,-10.324152838772141,distress,-4.704777362820268,,0.9938034287091378,0.049020400966634514,0,,2.7115906123405535,1,1,1,22.14576243626523,operating_cash_flow_negative; insolvent_from_accumulated_losses; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
FIBK,Financials,3455372288.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,2.6383204835319916,safe,0.6653255893518695,,0.30380047929843784,-0.00012549750797805585,1,-22.33877967832525,,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FICO,Information Technology,26375712768.0,CLEAR,0,,0,0,0,0,0,33,0,4,0,10.25871190862426,safe,10.397843626085335,-2.6501719247270032,0.9887604009120212,-0.07075315036152924,2,3.0729791190713605,0.8303727560158499,1,0,0,,,,0,0,Clear — no material distress or manipulation signal
FIEE,Information Technology,37568476.0,CLEAR,0,,0,0,0,0,0,28,0,3,0,-24.838805483482027,distress,-5.717439677377054,,0.07112615595901892,-0.46292591646454245,3,-1.5484607317542132,1.5811958944529776,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FIGS,Consumer Discretionary,1982850816.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,8.254647245960943,safe,10.628440608121766,-2.8923103211647554,0.009360793571358467,-0.04940433095396056,0,-6.376329956339282,4.941119936369763,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FINV,Unknown,1163943424.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,7.398666842678294,safe,2.698469986365731,-2.104963802082278,0.019502391364117955,0.028208951213636705,3,-1.9868544709842757,2.763940355025587,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FINW,Financials,200930528.0,WATCH,0,,0,0,0,0,0,0,0,1,0,2.199423650193506,grey,0.8181183106533134,,0.5958648646049353,0.051668174598154155,2,-9.240900735294117,,0,1,1,84.89248522375458,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
FIP,Industrials,491560352.0,AVOID,1,insolvency,0,0,0,0,0,100,15,4,0,-0.5355978453861839,distress,-0.012174223810279855,-1.8834897499559948,0.6546595062180174,-0.008382566693860888,4,21.60980714779909,0.5254087225028475,1,1,1,5.831909701037218,operating_cash_flow_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; altman_deep_distress; leverage_severe; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
FIS,Financials,21166200832.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,-1.8305430257500834,distress,0.058510198186200124,-2.6821344518168524,0.15177935475058543,-0.07227375431085742,1,3.427512355848435,0.5216649159663865,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FISI,Financials,730561216.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.406185555760016,grey,0.45986213968372175,,0.44748524685092617,0.009049145665581893,1,-7.975239179455744,9.460761467889908,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FISV,Financials,29025013760.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,0.7908563622693972,distress,1.0570448144800886,-2.5745201806950564,0.16006751703457958,-0.03269997266526391,3,3.1830906422846823,0.34219338635412305,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FITB,Financials,47137263616.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,2.763552377660853,safe,0.8175927303350518,,0.1885370008281087,-0.009323594732543418,0,-17.719402055434443,77.11879049676025,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FITBI,Financials,,CLEAR,0,,0,0,0,0,0,0,0,4,0,2.763552377660853,safe,,,0.1885370008281087,-0.009323594732543418,0,-17.719402055434443,77.11879049676025,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FITBM,Financials,,CLEAR,0,,0,0,0,0,0,0,0,4,0,2.763552377660853,safe,,,0.1885370008281087,-0.009323594732543418,0,-17.719402055434443,77.11879049676025,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FITBO,Financials,,CLEAR,0,,0,0,0,0,0,0,0,4,0,2.763552377660853,safe,,,0.1885370008281087,-0.009323594732543418,0,-17.719402055434443,77.11879049676025,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
FIVE,Consumer Discretionary,10531828736.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,4.0709813328947,safe,4.37892313493518,,0.0891518932603065,-0.049110055814672475,1,-1.4352200541321156,2.0091309698261854,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FIVN,Information Technology,1800784896.0,CLEAR,0,,0,0,0,0,0,0,0,7,0,2.9775567589371184,safe,1.975764546086134,-2.710105636008719,0.07238434353152966,-0.09725445970670224,1,0.5864546317346105,4.5055349514107315,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FIX,Industrials,64877125632.0,CLEAR,0,,0,0,0,0,0,0,15,6,0,4.049711256114626,safe,12.530159218448961,-2.3476114335170712,0.08807735470117611,-0.029374861070723172,5,-0.5752007116860332,1.2111769818937195,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FIZZ,Consumer Staples,3418508032.0,CLEAR,0,,0,0,0,0,0,0,15,3,0,9.010115913806846,safe,13.246820559040492,-2.5019656452311994,0.00828862722770302,-0.027546529379846196,4,-0.7563997502536486,2.8962434698438457,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FKWL,Information Technology,33703040.0,CLEAR,0,,0,0,0,0,0,18,0,2,0,8.4856818716286,safe,3.7280423812389323,-2.346575534507388,0.06397078494965001,-0.04048530044291038,2,,3.6386589976662154,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FLD,Financials,33110746.0,WATCH,0,,0,0,0,0,0,28,15,1,0,-4.260081860587162,distress,-1.7610395007213666,-4.332536146930707,0.881385205643821,-0.3831345061915246,4,,0.8581582007016927,0,0,1,10.812913271622074,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
FLEX,Information Technology,55660134400.0,CLEAR,0,,0,0,0,0,0,0,15,5,0,2.3392663299023044,grey,3.81635183918319,-2.5592606495554975,0.21748979720087488,-0.039811082811997724,5,0.6776119402985075,1.3591877496671105,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FLG,Financials,5843748352.0,WATCH,0,,0,0,0,0,0,18,0,3,0,1.679377070872416,grey,0.3728451802025986,,0.284717319673965,4.2627562982224306e-05,2,,,0,1,1,1436.022099447514,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
FLGT,Health Care,543871936.0,WATCH,0,,0,0,0,0,0,36,15,2,0,14.315312867613851,safe,4.145071367502429,-2.344756584372183,0.12114670933544265,0.03288036231106859,4,,6.478868266503466,0,1,1,39.679293177748484,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
FLL,Consumer Discretionary,88849704.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,97,0,3,0,-0.7466444920269795,distress,0.2786065664916322,-3.0845087490185237,0.9309278359784712,-0.0758300501155204,1,9.777172615818596,0.7207234158281207,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
FLNC,Information Technology,4222557952.0,WATCH,0,,0,0,0,0,0,18,15,3,0,1.7751265674389045,grey,2.518815093825872,-2.6717136313338963,0.6286532650534172,0.0364149222809606,5,,1.4889376510998134,0,1,1,56.95568167763745,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
FLNG,Unknown,1610330112.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.4384904264898792,grey,0.9070676934031722,,0.4030561456241358,-0.024909862769219027,2,5.548523708219933,3.0345663526829325,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FLNT,Information Technology,66190880.0,WATCH,0,,0,0,0,0,0,100,0,3,0,-17.10155850905387,distress,-4.696470088168152,-3.9161605449134953,0.9376203490975767,-0.28124760601915183,2,,1.0374419534397392,0,1,1,105.73569482288829,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
FLO,Consumer Staples,1585709440.0,CLEAR,0,,0,0,0,0,0,28,15,3,0,1.03115683074228,distress,1.9381688292939299,-2.8484672816031584,0.3893762191885132,-0.09555993770295193,4,3.551381325771234,0.7469023937747719,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FLR,Industrials,6642700288.0,WATCH,0,,0,0,0,0,0,18,0,3,0,4.089313753056755,safe,3.5267110936973323,-5.35366173256213,0.23694005161748555,0.03740146153403533,3,,1.9070455891059799,0,1,1,116.9922480620155,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
FLS,Industrials,9393816576.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,5.501724308717372,safe,4.129866200153944,-2.594245886360691,0.11760317711431764,-0.02428080025900567,2,1.3254829690089802,2.0260439381177653,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
FLUT,Information Technology,17425014784.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,28,15,3,0,0.9057343967053494,distress,1.393683734806974,-2.0409697151020256,0.3136467318830943,-0.05915817654495426,3,5.031400966183575,0.5536387071187785,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
